citing_pub,cited_pub,cited_pub_normalized,cited_pub_country,cited_ipc,cited_cpc,cited_national_class,category,citation_type,cited_npl_text,cited_ipc3
11001979,8434872,8434872,US,,,,cited by applicant,patcit,,
11001979,8469578,8469578,US,,,,cited by applicant,patcit,,
11001979,8496339,8496339,US,,,,cited by applicant,patcit,,
11001979,8513322,8513322,US,,,,cited by applicant,patcit,,
11001979,8570393,8570393,US,,,,cited by applicant,patcit,,
11001979,8591044,8591044,US,,,,cited by applicant,patcit,,
11001979,8651720,8651720,US,,,,cited by applicant,patcit,,F21
11001979,8783879,8783879,US,,,,cited by applicant,patcit,,B29;C25;G02
11001979,8915635,8915635,US,,,,cited by applicant,patcit,,F21
11001979,9182525,9182525,US,,,,cited by applicant,patcit,,B60;G02
11001979,9294754,9294754,US,,,,cited by applicant,patcit,,G01;H04
11001979,9335255,9335255,US,,,,cited by applicant,patcit,,G01;G08
11001979,9470822,9470822,US,,,,cited by applicant,patcit,,B29;G02
11001979,9551475,9551475,US,,,,cited by applicant,patcit,,B42;B44;F21;G02;G09
11001979,9575225,9575225,US,,,,cited by applicant,patcit,,G02
11001979,9651721,9651721,US,,,,cited by applicant,patcit,,G02
11001979,9670091,9670091,US,,,,cited by applicant,patcit,,C03;G02
11001979,9703023,9703023,US,,,,cited by applicant,patcit,,G02
11001979,9709349,9709349,US,,,,cited by applicant,patcit,,B60;B64;B82;F28;G02;H01
11001979,9746591,9746591,US,,,,cited by applicant,patcit,,B29;B32;G02
11001979,9790372,9790372,US,,,,cited by applicant,patcit,,C09;E01
11001979,9866816,9866816,US,,,,cited by applicant,patcit,,H04
11001979,9910194,9910194,US,,,,cited by applicant,patcit,,G02
11001979,9923111,9923111,US,,,,cited by applicant,patcit,,G02;G06;H01
11001979,9964676,9964676,US,,,,cited by applicant,patcit,,E06;G02
11001979,9971074,9971074,US,,,,cited by applicant,patcit,,B29;B32;G02
11001979,10088251,10088251,US,,,,cited by applicant,patcit,,B60;F24;F25;F28
11001979,10218913,10218913,US,,,,cited by applicant,patcit,,G06;H04
11001979,10298908,10298908,US,,,,cited by applicant,patcit,,G01;H04
11001979,10382742,10382742,US,,,,cited by applicant,patcit,,G01;H04
11001979,10623716,10623716,US,,,,cited by applicant,patcit,,G01;H04
11001979,2003/0123931,20030123931,US,,,,cited by applicant,patcit,,
11001979,2006/0087735,20060087735,US,,,,cited by applicant,patcit,,
11001979,2008/0036356,20080036356,US,,,,cited by applicant,patcit,,
11001979,2012/0092756,20120092756,US,,,,cited by applicant,patcit,,
11001979,2016/0011346,20160011346,US,,,,cited by applicant,patcit,,
11001979,2016/0018582,20160018582,US,,,,cited by applicant,patcit,,
11001979,2016/0209559,20160209559,US,,,,cited by applicant,patcit,,
11001979,2017/0193312,20170193312,US,,,,cited by examiner,patcit,,
11001979,2017/0243913,20170243913,US,,,,cited by applicant,patcit,,
11001979,2017/0257617,20170257617,US,,,,cited by applicant,patcit,,
11001979,2018/0017679,20180017679,US,,,,cited by applicant,patcit,,
11001979,2018/0117863,20180117863,US,,,,cited by applicant,patcit,,
11001979,2018/0196194,20180196194,US,,,,cited by applicant,patcit,,
11001979,2018/0214023,20180214023,US,,,,cited by applicant,patcit,,
11001979,2018/0295344,20180295344,US,,,,cited by applicant,patcit,,
11001979,2019/0058867,20190058867,US,,,,cited by applicant,patcit,,
11001979,2019/0101751,20190101751,US,,,,cited by examiner,patcit,,
11001979,2019/0163992,20190163992,US,,,,cited by examiner,patcit,,
11001979,2019/0364262,20190364262,US,,,,cited by applicant,patcit,,
11001979,2020/0036958,20200036958,US,,,,cited by applicant,patcit,,
11009469,4864260,4864260,US,,,,cited by applicant,patcit,,
11009469,6274279,6274279,US,,,,cited by applicant,patcit,,
11009469,6545469,6545469,US,,,,cited by applicant,patcit,,
11009469,7301335,7301335,US,,,324232,cited by examiner,patcit,,
11009469,7352176,7352176,US,,,,cited by applicant,patcit,,
11009469,7626383,7626383,US,,,,cited by applicant,patcit,,
11009469,8274279,8274279,US,,,,cited by applicant,patcit,,
11009469,8701276,8701276,US,,,29740,cited by examiner,patcit,,B23
11009469,8981771,8981771,US,,,,cited by applicant,patcit,,B64;G01
11009469,2007/0046525,20070046525,US,,,342 22,cited by examiner,patcit,,
11009469,2007/0069720,20070069720,US,,,,cited by applicant,patcit,,
11009469,2009/0302835,20090302835,US,,,,cited by applicant,patcit,,
11009469,2012/0306482,20120306482,US,,,324238,cited by examiner,patcit,,
11009469,2017/0082552,20170082552,US,,,,cited by examiner,patcit,,
11014238,8280547,8280547,US,,,700214,cited by examiner,patcit,,
11014238,9087314,9087314,US,,,,cited by applicant,patcit,,G01;G05;G06;G07
11014238,9714139,9714139,US,,,,cited by examiner,patcit,,
11014238,2005/0240317,20050240317,US,,,700303,cited by examiner,patcit,,
11014238,2011/0060449,20110060449,US,,,,cited by applicant,patcit,,
11014238,2012/0143427,20120143427,US,,,701 23,cited by examiner,patcit,,
11014238,2016/0050397,20160050397,US,,,315149,cited by examiner,patcit,,
11014238,2016/0335892,20160335892,US,,,,cited by examiner,patcit,,
11014238,2019/0202388,20190202388,US,,,,cited by examiner,patcit,,
11014667,9407306,9407306,US,,,,cited by examiner,patcit,,H04
11014667,2015/0009331,20150009331,US,,,348148,cited by examiner,patcit,,
11014667,2016/0054143,20160054143,US,,,701431,cited by examiner,patcit,,
11014667,2017/0199269,20170199269,US,,,,cited by examiner,patcit,,
11014667,2017/0225781,20170225781,US,,,,cited by examiner,patcit,,
11014667,2017/0255824,20170255824,US,,,,cited by examiner,patcit,,
11014667,2017/0328683,20170328683,US,,,,cited by examiner,patcit,,
11014667,2018/0253091,20180253091,US,,,,cited by examiner,patcit,,
11017189,2008/0162036,20080162036,US,,,701408,cited by examiner,patcit,,
11017189,2015/0149837,20150149837,US,,,714 57,cited by examiner,patcit,,
11017189,2015/0161872,20150161872,US,,,3406866,cited by examiner,patcit,,
11022561,6237873,6237873,US,,,,cited by applicant,patcit,,
11022561,6459492,6459492,US,,,,cited by applicant,patcit,,
11022561,6713743,6713743,US,,,,cited by applicant,patcit,,
11022561,6875501,6875501,US,,,,cited by applicant,patcit,,
11022561,6942830,6942830,US,,,,cited by applicant,patcit,,
11022561,6996480,6996480,US,,,,cited by applicant,patcit,,
11022561,7024315,7024315,US,,,,cited by applicant,patcit,,
11022561,7026014,7026014,US,,,,cited by applicant,patcit,,
11022561,7126096,7126096,US,,,,cited by applicant,patcit,,
11022561,7174255,7174255,US,,,,cited by applicant,patcit,,
11022561,7261938,7261938,US,,,,cited by applicant,patcit,,
11022561,7665363,7665363,US,,,73627,cited by examiner,patcit,,
11022561,7881881,7881881,US,,,,cited by applicant,patcit,,
11022561,7985451,7985451,US,,,,cited by applicant,patcit,,
11022561,8389114,8389114,US,,,,cited by applicant,patcit,,
11022561,8483977,8483977,US,,,702 36,cited by examiner,patcit,,
11022561,9158054,9158054,US,,,,cited by applicant,patcit,,B06;G01;G02
11022561,9211674,9211674,US,,,,cited by applicant,patcit,,B29;B32
11022561,9581570,9581570,US,,,,cited by applicant,patcit,,G01
11022561,2004/0053027,20040053027,US,,,,cited by applicant,patcit,,
11022561,2004/0151921,20040151921,US,,,,cited by applicant,patcit,,
11022561,2006/0265146,20060265146,US,,,702 39,cited by examiner,patcit,,
11022561,2008/0288184,20080288184,US,,,,cited by applicant,patcit,,
11022561,2009/0014919,20090014919,US,,,,cited by applicant,patcit,,
11022561,2009/0048789,20090048789,US,,,,cited by applicant,patcit,,
11022561,2010/0132469,20100132469,US,,,,cited by applicant,patcit,,
11022561,2010/0291304,20100291304,US,,,,cited by applicant,patcit,,
11022561,2011/0185790,20110185790,US,,,73 40,cited by examiner,patcit,,
11022561,2011/0259128,20110259128,US,,,,cited by applicant,patcit,,
11022561,2012/0280414,20120280414,US,,,,cited by applicant,patcit,,
11022561,2014/0082775,20140082775,US,,,,cited by applicant,patcit,,
11022561,2014/0220356,20140220356,US,,,,cited by applicant,patcit,,
11022561,2014/0291886,20140291886,US,,,,cited by applicant,patcit,,
11022561,2015/0108677,20150108677,US,,,,cited by applicant,patcit,,
11022561,2015/0338380,20150338380,US,,,,cited by applicant,patcit,,
11022561,2016/0171309,20160171309,US,,,348143,cited by examiner,patcit,,
11022561,2017/0044337,20170044337,US,,,,cited by applicant,patcit,,
11022561,2017/0057167,20170057167,US,,,,cited by applicant,patcit,,
11022561,2017/0168021,20170168021,US,,,,cited by applicant,patcit,,
11022561,2017/0341301,20170341301,US,,,,cited by applicant,patcit,,
11022561,2018/0063895,20180063895,US,,,,cited by applicant,patcit,,
11022976,5402051,5402051,US,,,,cited by applicant,patcit,,
11022976,9486921,9486921,US,,,,cited by examiner,patcit,,B25;G05
11022976,9630319,9630319,US,,,,cited by examiner,patcit,,B25
11022976,9802317,9802317,US,,,,cited by examiner,patcit,,B25;G05
11022976,2007/0293958,20070293958,US,,,700 30,cited by examiner,patcit,,
11022976,2009/0281661,20090281661,US,,,700258,cited by examiner,patcit,,
11022976,2011/0202175,20110202175,US,,,700250,cited by examiner,patcit,,
11022976,2011/0288684,20110288684,US,,,700264,cited by examiner,patcit,,
11022976,2016/0271795,20160271795,US,,,,cited by examiner,patcit,,
11022976,2018/0267552,20180267552,US,,,,cited by examiner,patcit,,
11037024,9082018,9082018,US,,,,cited by examiner,patcit,,G06;H04
11037024,2011/0044533,20110044533,US,,,382155,cited by examiner,patcit,,
11037024,2014/0036076,20140036076,US,,,348148,cited by examiner,patcit,,
11037024,2016/0078759,20160078759,US,,,701  3,cited by examiner,patcit,,
11074292,8922481,8922481,US,,,345156,cited by examiner,patcit,,G09
11074292,10180572,10180572,US,,,,cited by examiner,patcit,,G02;G06
11074292,10539787,10539787,US,,,,cited by examiner,patcit,,G02;G06
11074292,2002/0069072,20020069072,US,,,704275,cited by examiner,patcit,,
11074292,2011/0187640,20110187640,US,,,345156,cited by examiner,patcit,,
11074292,2011/0246482,20110246482,US,,,707748,cited by examiner,patcit,,
11074292,2014/0285521,20140285521,US,,,345633,cited by examiner,patcit,,
11074292,2016/0104511,20160104511,US,,,386241,cited by examiner,patcit,,
11074292,2016/0283455,20160283455,US,,,,cited by examiner,patcit,,
11074292,2017/0206509,20170206509,US,,,,cited by examiner,patcit,,
11082293,6992991,6992991,US,,,,cited by applicant,patcit,,
11082293,7062546,7062546,US,,,,cited by applicant,patcit,,
11082293,7130870,7130870,US,,,,cited by applicant,patcit,,
11082293,8060862,8060862,US,,,,cited by applicant,patcit,,
11082293,8156213,8156213,US,,,,cited by applicant,patcit,,
11082293,8248958,8248958,US,,,,cited by applicant,patcit,,
11082293,8291403,8291403,US,,,,cited by applicant,patcit,,
11082293,8589531,8589531,US,,,,cited by applicant,patcit,,
11082293,8736611,8736611,US,,,345440,cited by examiner,patcit,,G06
11082293,8938489,8938489,US,,,,cited by applicant,patcit,,G06;H04
11082293,9088491,9088491,US,,,,cited by applicant,patcit,,G06;H04
11082293,9094299,9094299,US,,,,cited by applicant,patcit,,G06;H04
11082293,9170926,9170926,US,,,,cited by applicant,patcit,,G06
11082293,9247436,9247436,US,,,,cited by applicant,patcit,,H04
11082293,9369431,9369431,US,,,,cited by applicant,patcit,,G06;H04
11082293,9600386,9600386,US,,,,cited by applicant,patcit,,G06
11082293,10148506,10148506,US,,,,cited by applicant,patcit,,G06;H04
11082293,2003/0208579,20030208579,US,,,,cited by applicant,patcit,,
11082293,2004/0148367,20040148367,US,,,709220,cited by examiner,patcit,,
11082293,2004/0221262,20040221262,US,,,717113,cited by examiner,patcit,,
11082293,2005/0174994,20050174994,US,,,,cited by applicant,patcit,,
11082293,2006/0206864,20060206864,US,,,,cited by applicant,patcit,,
11082293,2007/0168493,20070168493,US,,,,cited by applicant,patcit,,
11082293,2008/0101419,20080101419,US,,,,cited by applicant,patcit,,
11082293,2009/0276771,20090276771,US,,,,cited by applicant,patcit,,
11082293,2011/0213480,20110213480,US,,,,cited by applicant,patcit,,
11082293,2012/0209867,20120209867,US,,,,cited by applicant,patcit,,
11082293,2013/0010626,20130010626,US,,,,cited by applicant,patcit,,
11082293,2013/0166774,20130166774,US,,,,cited by applicant,patcit,,
11082293,2013/0182712,20130182712,US,,,,cited by applicant,patcit,,
11082293,2013/0254524,20130254524,US,,,,cited by applicant,patcit,,
11082293,2014/0280833,20140280833,US,,,709223,cited by examiner,patcit,,
11082293,2015/0220426,20150220426,US,,,,cited by applicant,patcit,,
11082293,2016/0224910,20160224910,US,,,,cited by applicant,patcit,,
11082293,2016/0291942,20160291942,US,,,,cited by applicant,patcit,,
11082293,2016/0344738,20160344738,US,,,,cited by applicant,patcit,,
11082293,2016/0344773,20160344773,US,,,,cited by applicant,patcit,,
11082293,2017/0054601,20170054601,US,,,,cited by applicant,patcit,,
11082293,2017/0102833,20170102833,US,,,,cited by applicant,patcit,,
11082293,2017/0255866,20170255866,US,,,,cited by examiner,patcit,,
11082293,2017/0272316,20170272316,US,,,,cited by applicant,patcit,,
11082293,2017/0308391,20170308391,US,,,,cited by applicant,patcit,,
11082293,2018/0026834,20180026834,US,,,,cited by applicant,patcit,,
11082293,2018/0069752,20180069752,US,,,,cited by applicant,patcit,,
11082293,2018/0131745,20180131745,US,,,,cited by applicant,patcit,,
11082293,2018/0136931,20180136931,US,,,,cited by applicant,patcit,,
11082293,2019/0108041,20190108041,US,,,,cited by applicant,patcit,,
11094191,5999877,5999877,US,,,348149,cited by examiner,patcit,,
11094191,9952594,9952594,US,,,,cited by examiner,patcit,,B64;G05;G06;G08
11094191,10147315,10147315,US,,,,cited by examiner,patcit,,G01;G08
11094191,10178430,10178430,US,,,,cited by examiner,patcit,,G06;G08;H04
11094191,10516858,10516858,US,,,,cited by examiner,patcit,,B64;G08;H04
11094191,10521665,10521665,US,,,,cited by examiner,patcit,,B64;G01;G05;G06;G07;G08;H04
11094191,2005/0169500,20050169500,US,,,382104,cited by examiner,patcit,,
11094191,2006/0095199,20060095199,US,,,701117,cited by examiner,patcit,,
11094191,2006/0274917,20060274917,US,,,382103,cited by examiner,patcit,,
11094191,2007/0067410,20070067410,US,,,709217,cited by examiner,patcit,,
11094191,2008/0285803,20080285803,US,,,382105,cited by examiner,patcit,,
11094191,2009/0041302,20090041302,US,,,382103,cited by examiner,patcit,,
11094191,2010/0063736,20100063736,US,,,701301,cited by examiner,patcit,,
11094191,2010/0271497,20100271497,US,,,34821199,cited by examiner,patcit,,
11094191,2011/0001626,20110001626,US,,,340635,cited by examiner,patcit,,
11094191,2013/0141576,20130141576,US,,,348148,cited by examiner,patcit,,
11094191,2013/0144490,20130144490,US,,,701 41,cited by examiner,patcit,,
11094191,2015/0035685,20150035685,US,,,340901,cited by examiner,patcit,,
11094191,2016/0125246,20160125246,US,,,348143,cited by examiner,patcit,,
11094191,2017/0023945,20170023945,US,,,,cited by examiner,patcit,,
11094191,2017/0061791,20170061791,US,,,,cited by examiner,patcit,,
11094191,2017/0301220,20170301220,US,,,,cited by examiner,patcit,,
11094191,2018/0096595,20180096595,US,,,,cited by examiner,patcit,,
11098455,9162753,9162753,US,,,,cited by applicant,patcit,,B64;G08
11098455,9805456,9805456,US,,,,cited by examiner,patcit,,G06
11098455,9911340,9911340,US,,,,cited by applicant,patcit,,G01;G06;G08
11098455,2017/0336806,20170336806,US,,,,cited by examiner,patcit,,
11098455,2018/0321692,20180321692,US,,,,cited by applicant,patcit,,
11098455,2019/0019589,20190019589,US,,,,cited by examiner,patcit,,
11105662,3987745,3987745,US,,,,cited by applicant,patcit,,
11105662,4486861,4486861,US,,,,cited by applicant,patcit,,
11105662,4912682,4912682,US,,,,cited by applicant,patcit,,
11105662,6140958,6140958,US,,,,cited by applicant,patcit,,
11105662,6208584,6208584,US,,,,cited by applicant,patcit,,
11105662,6590831,6590831,US,,,,cited by applicant,patcit,,
11105662,6913854,6913854,US,,,,cited by applicant,patcit,,
11105662,7775174,7775174,US,,,,cited by applicant,patcit,,
11105662,9778388,9778388,US,,,,cited by applicant,patcit,,G01
11105662,2003/0208320,20030208320,US,,,,cited by applicant,patcit,,
11105662,2004/0030449,20040030449,US,,,700245,cited by examiner,patcit,,
11105662,2004/0030571,20040030571,US,,,700248,cited by examiner,patcit,,
11105662,2009/0020063,20090020063,US,,,,cited by applicant,patcit,,
11105662,2009/0224099,20090224099,US,,,,cited by applicant,patcit,,
11105662,2011/0055557,20110055557,US,,,,cited by applicant,patcit,,
11105662,2012/0042855,20120042855,US,,,,cited by applicant,patcit,,
11105662,2012/0134671,20120134671,US,,,,cited by applicant,patcit,,
11105662,2012/0186507,20120186507,US,,,,cited by applicant,patcit,,
11105662,2012/0227504,20120227504,US,,,,cited by applicant,patcit,,
11105662,2013/0247536,20130247536,US,,,,cited by applicant,patcit,,
11105662,2013/0266380,20130266380,US,,,,cited by applicant,patcit,,
11105662,2015/0346365,20150346365,US,,,,cited by applicant,patcit,,
11105662,2016/0139245,20160139245,US,,,,cited by applicant,patcit,,
11105662,2016/0244135,20160244135,US,,,,cited by examiner,patcit,,
11105662,2016/0264223,20160264223,US,,,,cited by examiner,patcit,,
11105662,2018/0074174,20180074174,US,,,,cited by examiner,patcit,,
11106208,2004/0073337,20040073337,US,,,,cited by applicant,patcit,,
11106208,2009/0265193,20090265193,US,,,705  4,cited by examiner,patcit,,
11106208,2012/0173070,20120173070,US,,,701 26,cited by examiner,patcit,,
11106208,2015/0052703,20150052703,US,,,,cited by applicant,patcit,,
11106208,2016/0320774,20160320774,US,,,,cited by examiner,patcit,,
11106208,2016/0378105,20160378105,US,,,134 18,cited by examiner,patcit,,
11106208,2017/0199647,20170199647,US,,,,cited by examiner,patcit,,
11106208,2018/0151045,20180151045,US,,,,cited by examiner,patcit,,
11106208,2018/0189705,20180189705,US,,,,cited by examiner,patcit,,
11106208,2019/0066488,20190066488,US,,,,cited by examiner,patcit,,
11106208,2019/0094124,20190094124,US,,,,cited by examiner,patcit,,
11106208,2019/0161103,20190161103,US,,,,cited by examiner,patcit,,
11106208,2019/0320859,20190320859,US,,,,cited by examiner,patcit,,
11106208,2019/0325668,20190325668,US,,,,cited by examiner,patcit,,
11125537,6412391,6412391,US,,,89 3617,cited by examiner,patcit,,
11125537,2006/0144530,20060144530,US,,,160271,cited by examiner,patcit,,
11125537,2015/0059990,20150059990,US,,,160 10,cited by examiner,patcit,,
11125537,2017/0211315,20170211315,US,,,,cited by examiner,patcit,,
11127290,4218763,4218763,US,,,,cited by applicant,patcit,,
11127290,4386376,4386376,US,,,,cited by applicant,patcit,,
11127290,4565997,4565997,US,,,,cited by applicant,patcit,,
11127290,4833469,4833469,US,,,,cited by applicant,patcit,,
11127290,5214582,5214582,US,,,,cited by applicant,patcit,,
11127290,5363298,5363298,US,,,,cited by applicant,patcit,,
11127290,5367456,5367456,US,,,,cited by applicant,patcit,,
11127290,5368484,5368484,US,,,,cited by applicant,patcit,,
11127290,5436839,5436839,US,,,,cited by applicant,patcit,,
11127290,5453939,5453939,US,,,,cited by applicant,patcit,,
11127290,5488353,5488353,US,,,,cited by applicant,patcit,,
11127290,5499182,5499182,US,,,,cited by applicant,patcit,,
11127290,5515026,5515026,US,,,,cited by applicant,patcit,,
11127290,5574641,5574641,US,,,,cited by applicant,patcit,,
11127290,5626362,5626362,US,,,,cited by applicant,patcit,,
11127290,5689241,5689241,US,,,,cited by applicant,patcit,,
11127290,5797134,5797134,US,,,,cited by applicant,patcit,,
11127290,5835008,5835008,US,,,,cited by applicant,patcit,,
11127290,5983161,5983161,US,,,,cited by applicant,patcit,,
11127290,6031354,6031354,US,,,,cited by applicant,patcit,,
11127290,6054970,6054970,US,,,,cited by applicant,patcit,,
11127290,6064970,6064970,US,,,,cited by applicant,patcit,,
11127290,6067488,6067488,US,,,,cited by applicant,patcit,,
11127290,6141611,6141611,US,,,,cited by applicant,patcit,,
11127290,6151539,6151539,US,,,,cited by applicant,patcit,,
11127290,6246933,6246933,US,,,,cited by applicant,patcit,,
11127290,6253129,6253129,US,,,,cited by applicant,patcit,,
11127290,6271745,6271745,US,,,,cited by applicant,patcit,,
11127290,6285931,6285931,US,,,,cited by applicant,patcit,,
11127290,6298290,6298290,US,,,,cited by applicant,patcit,,
11127290,6313749,6313749,US,,,,cited by applicant,patcit,,
11127290,6323761,6323761,US,,,,cited by applicant,patcit,,
11127290,6353396,6353396,US,,,,cited by applicant,patcit,,
11127290,6400835,6400835,US,,,,cited by applicant,patcit,,
11127290,6473000,6473000,US,,,,cited by applicant,patcit,,
11127290,6477117,6477117,US,,,,cited by applicant,patcit,,
11127290,6553354,6553354,US,,,,cited by applicant,patcit,,
11127290,6556905,6556905,US,,,,cited by applicant,patcit,,
11127290,6570609,6570609,US,,,,cited by applicant,patcit,,
11127290,6579233,6579233,US,,,,cited by applicant,patcit,,
11127290,6661345,6661345,US,,,,cited by applicant,patcit,,
11127290,6701234,6701234,US,,,,cited by applicant,patcit,,
11127290,6704434,6704434,US,,,,cited by applicant,patcit,,
11127290,6727800,6727800,US,,,,cited by applicant,patcit,,
11127290,6795759,6795759,US,,,,cited by applicant,patcit,,
11127290,6832141,6832141,US,,,,cited by applicant,patcit,,
11127290,6889137,6889137,US,,,,cited by applicant,patcit,,
11127290,6909947,6909947,US,,,,cited by applicant,patcit,,
11127290,6934365,6934365,US,,,,cited by applicant,patcit,,
11127290,6944536,6944536,US,,,,cited by applicant,patcit,,
11127290,6983313,6983313,US,,,,cited by applicant,patcit,,
11127290,6989737,6989737,US,,,,cited by applicant,patcit,,
11127290,7027621,7027621,US,,,,cited by applicant,patcit,,
11127290,7054723,7054723,US,,,,cited by applicant,patcit,,
11127290,7102496,7102496,US,,,,cited by applicant,patcit,,
11127290,7138922,7138922,US,,,,cited by applicant,patcit,,
11127290,7149533,7149533,US,,,,cited by applicant,patcit,,
11127290,7253724,7253724,US,,,,cited by applicant,patcit,,
11127290,7254482,7254482,US,,,,cited by applicant,patcit,,
11127290,7266532,7266532,US,,,,cited by applicant,patcit,,
11127290,7290275,7290275,US,,,,cited by applicant,patcit,,
11127290,7302344,7302344,US,,,,cited by applicant,patcit,,
11127290,7315233,7315233,US,,,,cited by applicant,patcit,,
11127290,7330124,7330124,US,,,,cited by applicant,patcit,,
11127290,7348882,7348882,US,,,,cited by applicant,patcit,,
11127290,7349860,7349860,US,,,,cited by applicant,patcit,,
11127290,7356392,7356392,US,,,,cited by applicant,patcit,,
11127290,7386376,7386376,US,,,,cited by applicant,patcit,,
11127290,7423540,7423540,US,,,,cited by applicant,patcit,,
11127290,7424414,7424414,US,,,,cited by applicant,patcit,,
11127290,7499774,7499774,US,,,,cited by applicant,patcit,,
11127290,7565230,7565230,US,,,,cited by applicant,patcit,,
11127290,7596242,7596242,US,,,,cited by applicant,patcit,,
11127290,7609150,7609150,US,,,,cited by applicant,patcit,,
11127290,7639148,7639148,US,,,,cited by applicant,patcit,,
11127290,7676062,7676062,US,,,,cited by applicant,patcit,,
11127290,7692552,7692552,US,,,,cited by applicant,patcit,,
11127290,7719431,7719431,US,,,,cited by applicant,patcit,,
11127290,7729859,7729859,US,,,,cited by applicant,patcit,,
11127290,7783426,7783426,US,,,,cited by applicant,patcit,,
11127290,7783505,7783505,US,,,,cited by applicant,patcit,,
11127290,7791503,7791503,US,,,340989,cited by examiner,patcit,,
11127290,7792328,7792328,US,,,,cited by applicant,patcit,,
11127290,7797107,7797107,US,,,,cited by applicant,patcit,,
11127290,7812712,7812712,US,,,,cited by applicant,patcit,,
11127290,7813888,7813888,US,,,,cited by applicant,patcit,,
11127290,7835834,7835834,US,,,,cited by applicant,patcit,,
11127290,7865378,7865378,US,,,,cited by applicant,patcit,,
11127290,7870010,7870010,US,,,,cited by applicant,patcit,,
11127290,7877275,7877275,US,,,,cited by applicant,patcit,,
11127290,7881951,7881951,US,,,,cited by applicant,patcit,,
11127290,7890355,7890355,US,,,,cited by applicant,patcit,,
11127290,7899560,7899560,US,,,,cited by applicant,patcit,,
11127290,7904219,7904219,US,,,,cited by applicant,patcit,,
11127290,7973674,7973674,US,,,,cited by applicant,patcit,,
11127290,7979172,7979172,US,,,,cited by applicant,patcit,,
11127290,7979173,7979173,US,,,,cited by applicant,patcit,,
11127290,7983802,7983802,US,,,,cited by applicant,patcit,,
11127290,7987103,7987103,US,,,,cited by applicant,patcit,,
11127290,7991629,7991629,US,,,,cited by applicant,patcit,,
11127290,8005467,8005467,US,,,,cited by applicant,patcit,,
11127290,8009051,8009051,US,,,,cited by applicant,patcit,,
11127290,8010283,8010283,US,,,,cited by applicant,patcit,,
11127290,8016595,8016595,US,,,,cited by applicant,patcit,,
11127290,8027853,8027853,US,,,,cited by applicant,patcit,,
11127290,8035508,8035508,US,,,,cited by applicant,patcit,,
11127290,8040247,8040247,US,,,,cited by applicant,patcit,,
11127290,8068983,8068983,US,,,,cited by applicant,patcit,,
11127290,8078334,8078334,US,,,,cited by applicant,patcit,,
11127290,8090598,8090598,US,,,,cited by applicant,patcit,,
11127290,8095394,8095394,US,,,,cited by applicant,patcit,,
11127290,8106769,8106769,US,,,,cited by applicant,patcit,,
11127290,8108655,8108655,US,,,,cited by applicant,patcit,,
11127290,8117049,8117049,US,,,,cited by applicant,patcit,,
11127290,8123686,8123686,US,,,,cited by applicant,patcit,,
11127290,8139109,8139109,US,,,,cited by applicant,patcit,,
11127290,8140249,8140249,US,,,34099513,cited by examiner,patcit,,
11127290,8140358,8140358,US,,,,cited by applicant,patcit,,
11127290,8140359,8140359,US,,,,cited by applicant,patcit,,
11127290,8164432,8164432,US,,,,cited by applicant,patcit,,
11127290,8180522,8180522,US,,,,cited by applicant,patcit,,
11127290,8180655,8180655,US,,,,cited by applicant,patcit,,
11127290,8185380,8185380,US,,,,cited by applicant,patcit,,
11127290,8188887,8188887,US,,,,cited by applicant,patcit,,
11127290,8190323,8190323,US,,,,cited by applicant,patcit,,
11127290,8255144,8255144,US,,,,cited by applicant,patcit,,
11127290,8255243,8255243,US,,,,cited by applicant,patcit,,
11127290,8255244,8255244,US,,,,cited by applicant,patcit,,
11127290,8260489,8260489,US,,,,cited by applicant,patcit,,
11127290,8260639,8260639,US,,,,cited by applicant,patcit,,
11127290,8265861,8265861,US,,,,cited by applicant,patcit,,
11127290,8275417,8275417,US,,,,cited by applicant,patcit,,
11127290,8280752,8280752,US,,,,cited by applicant,patcit,,
11127290,8311858,8311858,US,,,,cited by applicant,patcit,,
11127290,8314708,8314708,US,,,,cited by applicant,patcit,,
11127290,8332242,8332242,US,,,,cited by applicant,patcit,,
11127290,8340893,8340893,US,,,,cited by applicant,patcit,,
11127290,8340902,8340902,US,,,,cited by applicant,patcit,,
11127290,8344849,8344849,US,,,,cited by applicant,patcit,,
11127290,8352118,8352118,US,,,,cited by applicant,patcit,,
11127290,8355837,8355837,US,,,,cited by applicant,patcit,,
11127290,8364391,8364391,US,,,,cited by applicant,patcit,,
11127290,8384534,8384534,US,,,,cited by applicant,patcit,,
11127290,8385964,8385964,US,,,455519,cited by examiner,patcit,,
11127290,8386168,8386168,US,,,,cited by applicant,patcit,,
11127290,8423239,8423239,US,,,,cited by applicant,patcit,,
11127290,8437966,8437966,US,,,,cited by applicant,patcit,,
11127290,8447231,8447231,US,,,,cited by applicant,patcit,,
11127290,8451105,8451105,US,,,,cited by applicant,patcit,,
11127290,8457880,8457880,US,,,,cited by applicant,patcit,,
11127290,8473143,8473143,US,,,,cited by applicant,patcit,,
11127290,8487775,8487775,US,,,,cited by applicant,patcit,,
11127290,8520695,8520695,US,,,,cited by applicant,patcit,,
11127290,8554468,8554468,US,,,,cited by applicant,patcit,,
11127290,8554587,8554587,US,,,,cited by applicant,patcit,,
11127290,8566126,8566126,US,,,,cited by applicant,patcit,,
11127290,8595034,8595034,US,,,,cited by applicant,patcit,,
